Date,DHC,FMC,REE
20100907,2.6392,2.0104,5.0886
20100908,2.5489,1.9831,4.9723
20100909,2.6754,1.9831,5.0304
20100910,2.5489,1.9147,4.8559
20100913,2.4404,1.8326,4.8269
20100914,2.4946,1.86,4.8559
20100915,2.4042,1.819,4.7978
20100916,2.3862,1.819,4.8269
20100917,2.4946,1.8874,5.0304
20100920,2.5127,1.9147,4.9432
20100921,2.4223,1.9421,4.8559
20100922,2.4223,1.9284,4.8559
20100923,2.35,1.8737,4.7978
20100924,2.4404,1.8874,4.7978
20100927,2.4042,1.819,4.7687
20100928,2.4223,1.8326,4.7978
20100929,2.4223,1.8326,4.7396
20100930,2.3862,1.819,4.7396
20101001,2.3681,1.8463,4.7106
20101004,2.2777,1.7779,4.5652
20101005,2.2958,1.819,4.6233
20101006,2.3319,1.8874,4.7687
20101007,2.3139,1.8053,4.6524
20101008,2.2777,1.86,4.6233
20101011,2.2777,1.8463,4.5942
20101012,2.2777,1.8463,4.5361
20101013,2.2958,1.8737,4.6233
20101014,2.2777,1.8737,4.6233
20101015,2.2596,1.8463,4.6233
20101018,2.3139,1.9284,4.5652
20101019,2.2596,1.901,4.4489
20101020,2.1692,1.8874,4.2744
20101021,2.1512,1.8874,4.3035
20101022,2.1512,1.8463,4.3035
20101025,2.1512,1.86,4.3325
20101026,2.2415,1.8737,4.4779
20101027,2.2415,1.8053,4.3616
20101028,2.2596,1.86,4.3616
20101029,2.2235,1.8737,4.3616
20101101,2.2415,1.819,4.3325
20101102,2.2777,1.8053,4.2453
20101103,2.2415,1.7779,4.2162
20101104,2.2415,1.8326,4.3325
20101105,2.2596,1.8737,4.3907
20101108,2.2415,1.8737,4.3907
20101109,2.1512,1.7916,4.2453
20101110,2.1873,1.7779,4.2453
20101111,2.1512,1.7779,4.1872
20101112,2.0608,1.6959,4.0418
20101115,1.9885,1.7096,3.9836
20101116,1.9342,1.7506,4.0709
20101117,2.0246,1.7779,4.0127
20101118,2.115,1.7506,4.0709
20101119,2.0789,1.7506,4.0127
20101122,2.0608,1.6959,3.9545
20101123,2.0969,1.7506,4.0709
20101124,2.1512,1.7369,4.0709
20101125,2.1873,1.7916,4.0999
20101126,2.2054,1.8053,4.0999
20101129,2.3005,1.8053,4.2162
20101130,2.4146,1.819,4.4198
20101201,2.4146,1.8053,4.6233
20101202,2.5287,1.8874,4.8269
20101203,2.5667,1.9694,5.0595
20101206,2.6237,1.9831,5.1758
20101207,2.5477,1.901,4.9432
20101208,2.4336,1.8326,4.7106
20101209,2.4146,1.901,4.885
20101210,2.4526,1.9557,5.1176
20101213,2.4716,1.901,5.3503
20101214,2.3575,1.8326,5.0886
20101215,2.3956,1.86,5.234
20101216,2.3766,1.819,5.0013
20101217,2.3005,1.8737,5.234
20101220,2.3575,1.9557,5.2049
20101221,2.3575,2.0515,5.1758
20101222,2.4146,2.0515,5.0595
20101223,2.3195,1.9968,4.9723
20101224,2.3005,1.9557,4.9141
20101227,2.3005,2.0016,4.9141
20101228,2.3005,2.0169,5.1467
20101229,2.3385,1.971,5.1467
20101230,2.3575,1.9099,5.1176
20101231,2.3766,1.971,5.1467
20110104,2.3385,1.9863,5.1176
20110105,2.3575,1.9405,5.0013
20110106,2.3385,1.9405,4.9723
20110107,2.3766,1.9405,4.9723
20110110,2.3385,1.9252,4.8559
20110111,2.3005,1.8488,4.7106
20110112,2.3195,1.9099,4.7396
20110113,2.3195,1.9099,4.8559
20110114,2.3195,1.9252,5.0013
20110117,2.3766,1.9252,5.0595
20110118,2.3766,1.9099,4.9723
20110119,2.3956,1.8793,4.9723
20110120,2.3575,1.8793,4.9141
20110121,2.3766,1.8946,5.0304
20110124,2.3956,1.8641,4.9141
20110125,2.3766,1.8335,4.885
20110126,2.3575,1.8335,4.9141
20110127,2.3575,1.8641,4.9723
20110128,2.3956,1.9252,4.9432
20110208,2.3766,1.971,5.1467
20110209,2.3385,1.9557,5.1176
20110210,2.3385,1.971,5.1758
20110211,2.3385,1.971,5.1758
20110214,2.3385,2.0627,5.1467
20110215,2.3385,2.0474,5.0828
20110216,2.3005,2.0321,4.923
20110217,2.2625,2.0321,4.7951
20110218,2.2054,2.0016,4.6992
20110221,2.1104,2.0016,4.4754
20110222,2.0724,1.9863,4.3156
20110223,2.0724,2.0016,4.5074
20110224,2.0724,1.971,4.5713
20110225,2.0914,1.9863,4.6353
20110228,2.0914,1.971,4.4754
20110301,2.1864,1.9557,4.4435
20110302,2.0914,1.8793,4.2517
20110303,2.0724,1.8488,4.2836
20110304,2.0153,1.8793,4.3156
20110307,2.0533,1.8946,4.2517
20110308,1.9963,1.8793,4.2517
20110309,1.9583,1.8335,4.1558
20110310,2.0533,1.9252,4.3476
20110311,2.1104,1.9557,4.5394
20110314,2.0724,1.8946,4.3156
20110315,2.0914,1.9252,4.2836
20110316,2.0533,1.8946,4.3156
20110317,2.1484,1.8793,4.2836
20110318,2.2435,1.8793,4.4115
20110321,2.3385,1.9099,4.4115
20110322,2.2435,1.8793,4.3476
20110323,2.2625,1.8793,4.3795
20110324,2.2435,1.8793,4.3156
20110325,2.1484,1.8793,4.2836
20110328,2.1294,1.8946,4.2836
20110329,2.0914,1.8641,4.2517
20110330,2.0533,1.8641,4.2197
20110331,2.0914,1.8793,4.1558
20110401,2.0533,1.8641,4.2517
20110404,2.0343,1.9252,4.1877
20110405,2.0343,1.9252,4.1558
20110406,2.0153,1.9863,4.2836
20110407,2.0343,1.971,4.2197
20110408,2.0343,1.9405,4.2197
20110413,2.0533,1.8946,4.1877
20110414,2.0343,1.8946,4.1558
20110415,2.0153,1.9405,4.0918
20110418,2.0153,1.8488,3.9959
20110419,1.9393,1.8488,3.9959
20110420,1.9203,1.8641,3.9959
20110421,1.9393,1.8182,3.932
20110422,1.9012,1.7877,3.9
20110425,1.9012,1.8335,4.0279
20110426,1.9012,1.8182,3.9
20110427,1.9393,1.8335,3.9
20110428,1.9012,1.8488,3.9
20110429,1.9393,1.8641,3.9
20110504,1.9012,1.8641,3.8681
20110505,1.9012,1.8641,3.8681
20110506,1.9393,1.8793,3.8681
20110509,1.9012,1.8946,3.9
20110510,1.9583,1.9099,3.8681
20110511,1.9393,1.9252,3.8361
20110512,1.9583,1.9252,3.8041
20110513,1.9203,1.9099,3.8041
20110516,1.9203,1.8946,3.7082
20110517,1.9012,1.8335,3.6123
20110518,1.8252,1.8793,3.5484
20110519,1.8252,1.9099,3.5164
20110520,1.8632,1.8335,3.5484
20110523,1.8822,1.7845,3.3885
20110524,1.8632,1.719,3.2287
20110525,1.8003,1.6371,3.0689
20110526,1.8841,1.719,3.1967
20110527,1.905,1.8008,3.3566
20110530,1.8422,1.719,3.4205
20110531,1.7794,1.719,3.4525
20110601,1.8631,1.7353,3.6123
20110602,1.9469,1.7845,3.7721
20110603,1.9887,1.8008,3.7082
20110606,1.9887,1.8008,3.7402
20110607,2.0515,1.8499,3.9
20110608,2.0097,1.7845,3.8681
20110609,2.0306,1.8008,3.8681
20110610,2.0725,1.8663,3.964
20110613,2.0934,1.9154,3.932
20110614,2.0934,1.9318,3.9
20110615,1.9887,1.8499,3.7082
20110616,1.9469,1.8991,3.8361
20110617,1.8841,1.8172,3.6762
20110620,1.8422,1.8499,3.5803
20110621,1.8841,1.8008,3.7402
20110622,1.9259,1.7681,3.7402
20110623,,1.8008,3.6762
20110624,1.9678,1.8336,3.6762
20110627,1.9678,1.8008,3.6762
20110628,1.9259,1.7353,3.6123
20110629,1.9259,1.7026,3.6123
20110630,1.9678,1.7517,3.5803
20110701,1.905,1.7517,3.5803
20110704,1.8841,1.7517,3.6123
20110705,1.8841,1.8172,3.7082
20110706,1.8841,1.8172,3.6762
20110707,1.8841,1.8336,3.6762
20110708,1.8631,,3.7082
20110711,,1.8008,3.7082
20110712,1.7794,1.7845,3.6762
20110713,1.8422,1.8008,3.6762
20110714,1.8631,1.8008,3.7082
20110715,1.8631,1.7517,3.7082
20110718,,1.7517,3.6762
20110719,,1.8336,3.6443
20110720,1.8422,1.7517,3.6762
20110721,1.7794,1.7517,3.6443
20110722,1.7794,1.719,3.6123
20110725,1.7375,1.7353,3.6123
20110726,1.7585,1.6535,3.5803
20110727,1.7166,1.6044,3.6123
20110728,1.8003,1.588,3.6123
20110729,1.7794,1.6044,3.6123
20110801,1.8422,1.5553,3.5803
20110802,1.8422,1.5225,3.5484
20110803,1.8213,1.5553,3.4844
20110804,1.8213,1.5553,3.6443
20110805,1.8631,1.5225,3.5803
20110808,1.7794,1.5225,3.5164
20110809,1.6957,1.457,3.3885
20110810,1.7585,1.4734,3.4205
20110811,1.7375,1.4898,3.4205
20110812,1.8213,1.5389,3.4205
20110815,1.8631,1.5716,3.4205
20110816,1.7794,1.5553,3.4525
20110817,1.7794,1.6208,3.5484
20110818,1.7166,1.6862,3.5484
20110819,1.8003,1.6862,3.5164
20110822,1.7166,1.7517,3.6762
20110823,1.6957,1.7353,3.6443
20110824,1.6957,1.6699,3.5484
20110825,1.6747,1.7517,3.7082
20110826,1.6747,1.8008,3.8041
20110829,1.7375,1.8499,3.964
20110830,1.6747,1.8827,4.1558
20110831,1.6957,1.8991,4.1558
20110901,1.7375,1.8827,4.2197
20110905,1.6747,1.8827,4.0279
20110906,1.7166,1.8172,3.932
20110907,1.7585,1.8663,4.1238
20110908,1.6957,1.8663,4.1238
20110909,1.6957,1.9318,4.0918
20110912,1.6747,1.8827,4.0279
20110913,1.7375,1.9154,4.1238
20110914,1.6747,1.8827,4.0918
20110915,1.7166,1.8827,4.0599
20110916,1.6538,1.8991,3.932
20110919,1.6747,1.9318,3.964
20110920,1.6747,1.8827,3.8361
20110921,1.6119,1.9154,3.8041
20110922,1.5701,1.9318,3.9
20110923,1.5701,1.8663,3.8361
20110926,1.591,1.8991,3.8041
20110927,1.5282,1.9154,3.7402
20110928,1.5491,1.8499,3.7402
20110929,1.4863,1.8336,3.6443
20110930,1.4654,1.8336,3.6762
20111003,1.4654,1.8827,3.6123
20111004,1.4235,1.8499,3.5484
20111005,1.3607,1.9318,3.6123
20111006,1.4235,1.9154,3.7402
20111007,1.4445,1.8991,3.6762
20111010,1.4026,1.9154,3.6123
20111011,1.3817,1.8663,3.6123
20111012,1.4026,1.8827,3.5803
20111013,1.4235,1.8991,3.6443
20111014,1.4026,1.8827,3.7082
20111017,1.3398,1.8172,3.6762
20111018,1.277,1.8663,3.6123
20111019,1.2561,1.8663,3.6443
20111020,1.2979,1.8827,3.6123
20111021,1.277,1.8172,3.6762
20111024,1.277,1.7845,3.6443
20111025,1.2142,1.8499,3.6123
20111026,1.2142,1.8663,3.6123
20111027,1.2561,1.8499,3.6123
20111028,1.2979,1.8827,3.7721
20111031,1.3189,1.8499,3.7402
20111101,1.2979,1.8827,3.6762
20111102,1.3398,1.8008,3.6443
20111103,1.3607,1.8008,3.6762
20111104,1.3398,1.719,3.6443
20111107,1.3607,1.7353,3.5803
20111108,,1.719,3.6123
20111109,1.4235,1.7353,3.6123
20111110,1.4654,1.719,3.5803
20111111,1.4026,1.6699,3.5803
20111114,1.3398,1.7353,3.5803
20111115,,1.6535,3.5803
20111116,1.2979,1.7353,3.6443
20111117,1.3398,1.7353,3.5803
20111118,1.277,1.7681,3.5803
20111121,1.2979,1.719,3.5803
20111122,1.3398,1.7517,3.5803
20111123,1.3398,1.7681,3.6443
20111124,1.2979,1.8008,3.6123
20111125,1.3189,1.7845,3.6123
20111128,1.3607,1.8499,3.6443
20111129,1.3189,1.8008,3.6123
20111130,1.3398,1.7517,3.6123
20111201,1.4026,1.7681,3.6443
20111202,1.4445,1.8336,3.6443
20111205,1.3817,1.8663,3.7721
20111206,1.4235,1.8991,3.7082
20111207,1.4235,1.8336,3.7721
20111208,1.4235,1.8499,3.7082
20111209,1.4445,1.8336,3.7082
20111212,1.4654,1.9154,3.7082
20111213,1.4026,1.9645,3.6762
20111214,1.4235,1.9482,3.6123
20111215,1.4235,1.9482,3.5484
20111216,1.4654,1.9318,3.6762
20111219,1.4026,1.9154,3.6762
20111220,1.3817,1.8827,3.6443
20111221,1.4235,1.7885,3.6762
20111222,1.4654,1.845,3.5803
20111223,,1.9203,3.6443
20111226,1.4654,1.8826,3.6443
20111227,1.4654,1.8826,3.6123
20111228,1.4654,1.8826,3.6443
20111229,1.4654,1.845,3.6443
20111230,1.4235,1.8638,3.6123
20120103,,1.8826,3.6123
20120104,1.4235,1.8826,3.7082
20120105,1.4445,1.8261,3.7082
20120106,1.4235,1.8638,3.6443
20120109,1.4026,1.8826,3.7721
20120110,,1.9203,3.8681
20120111,,1.9391,3.7721
20120112,1.4654,1.9391,3.7402
20120113,1.5282,1.9391,3.7402
20120116,1.591,1.9391,3.8041
20120117,1.6538,1.9203,3.8041
20120118,1.591,1.9203,3.8361
20120119,1.591,1.9203,3.964
20120120,1.591,1.9391,3.9
20120130,1.6538,1.9391,4.0918
20120131,1.7166,1.9203,4.1238
20120201,1.6747,1.8826,4.1558
20120202,1.7166,1.9203,4.3476
20120203,1.7375,1.9391,4.3156
20120206,1.7794,1.9014,4.2836
20120207,1.7585,1.9014,4.3156
20120208,1.8003,1.9014,4.5074
20120209,1.7375,1.9014,4.5394
20120210,1.7166,1.8638,4.4115
20120213,1.7794,1.8638,4.4754
20120214,1.7794,1.9014,4.5074
20120215,1.6957,1.8826,4.4435
20120216,1.6329,1.8826,4.4795
20120217,1.6957,1.9203,4.5518
20120220,1.7794,1.9203,4.7686
20120221,1.6957,1.9203,4.8047
20120222,1.7166,1.9203,4.9853
20120223,1.7794,1.9767,5.0576
20120224,1.7166,2.0521,4.9131
20120227,1.7794,2.1085,4.9492
20120228,1.6957,2.0521,4.7324
20120229,1.7585,2.0521,4.6963
20120301,1.6957,2.0332,4.8408
20120302,1.7794,2.0332,4.9492
20120305,1.7794,2.1274,5.1659
20120306,1.6957,2.1462,4.9853
20120307,1.7794,2.1274,5.0576
20120308,1.7166,2.0709,4.8047
20120309,1.8003,2.0332,4.8047
20120312,1.8003,2.0144,4.6602
20120313,1.8213,2.0521,4.7324
20120314,1.8213,2.0521,4.7324
20120315,1.8213,2.1085,4.9492
20120316,1.7375,2.0897,4.8047
20120319,1.8213,2.0897,4.8047
20120320,1.905,2.1274,4.8408
20120321,1.9887,2.1462,4.9131
20120322,2.0725,2.1085,4.9492
20120323,2.1353,2.1274,5.0214
20120326,2.24,2.1838,5.2382
20120327,2.1981,2.1462,5.0937
20120328,2.0934,2.1274,5.1298
20120329,1.9887,2.1085,5.0214
20120330,1.9259,2.165,5.0214
20120403,1.8631,2.0897,5.2382
20120404,1.7794,2.0709,5.3104
20120405,1.8213,2.0521,5.4188
20120406,1.7794,2.0332,5.5272
20120409,1.8422,2.0521,5.7801
20120410,1.8213,2.1085,5.8884
20120411,1.905,2.1462,6.1774
20120412,1.8841,2.1274,6.0691
20120413,1.8213,2.1462,6.0691
20120416,1.8631,2.2027,6.2497
20120417,1.8841,2.278,6.5387
20120418,1.905,2.2591,6.4303
20120419,1.9259,2.2215,6.1413
20120420,1.9259,2.2215,6.0329
20120423,1.9259,2.2591,6.0691
20120424,1.9469,2.2591,6.2497
20120425,1.9469,2.3156,6.4664
20120426,1.8841,2.3156,6.3219
20120427,1.9259,2.3156,6.3942
20120502,1.9259,2.2027,6.2136
20120503,1.905,2.1274,6.1413
20120504,1.9678,2.2215,6.4303
20120507,1.9469,2.3156,6.7193
20120508,1.9469,2.4286,6.5748
20120509,1.9887,2.5415,6.5748
20120510,1.9887,2.6545,6.4303
20120511,1.9469,2.6545,6.3942
20120514,1.9259,2.6733,6.1413
20120515,1.8422,2.6921,5.9607
20120516,1.8422,2.7528,5.9607
20120517,1.9259,2.6718,5.9968
20120518,1.905,2.7325,5.8162
20120521,,2.854,6.1052
20120522,1.905,2.8337,6.1413
20120523,1.8422,2.7123,5.8523
20120524,1.905,2.6921,5.8523
20120525,,2.773,6.1413
20120528,1.9469,2.7325,6.2136
20120529,1.8631,2.7123,6.1413
20120530,,2.7528,6.1052
20120531,1.8422,2.7123,5.9246
20120601,1.7794,2.7325,5.8523
20120604,,2.6718,5.5994
20120605,1.6957,2.7123,5.7078
20120606,1.6119,2.7325,5.8162
20120607,1.5491,2.7528,5.7801
20120608,1.591,2.7123,5.8523
20120611,,2.773,5.8162
20120612,1.5282,2.8337,5.7801
20120613,1.5701,2.9754,5.7801
20120614,1.6329,2.9957,5.5272
20120615,1.6957,2.9957,5.4188
20120618,1.6747,2.8742,5.6717
20120619,,2.8337,5.5994
20120620,1.6538,2.8945,5.6717
20120621,1.6329,2.8945,5.6717
20120622,1.6747,2.9147,5.6717
20120625,1.591,2.9349,5.6717
20120626,,2.9349,5.6717
20120627,1.6119,2.9754,5.7078
20120628,,3.0766,5.7078
20120629,1.5491,3.0766,5.7078
20120702,,2.9552,5.7078
20120703,,2.854,5.7078
20120704,,2.8337,5.7078
20120705,1.5491,2.854,5.7078
20120706,1.4863,2.8135,5.8523
20120709,,2.9147,5.7078
20120710,1.5491,2.8945,5.7078
20120711,1.6119,2.8135,5.7439
20120712,1.6747,2.8135,5.7439
20120713,,2.773,5.8884
20120716,,2.7933,5.8523
20120717,,2.7933,6.1413
20120718,1.7166,2.773,6.2858
20120719,1.6747,2.7933,6.3942
20120720,,2.773,6.1774
20120723,,2.7528,6.1413
20120724,,2.773,6.0329
20120725,1.591,2.7528,5.9607
20120726,1.5282,2.8135,6.0691
20120727,1.5282,2.773,5.9607
20120730,1.4654,2.6516,5.9968
20120731,1.4026,2.6718,5.9968
20120801,1.3398,2.7123,5.9607
20120802,1.277,2.7933,5.9607
20120803,1.277,2.7325,5.9246
20120806,1.2142,2.6921,6.1052
20120807,1.2142,2.6718,6.0329
20120808,1.2351,2.6718,6.0691
20120809,1.277,2.5706,6.1413
20120810,1.3398,2.4896,6.1052
20120813,1.277,2.5706,6.0691
20120814,1.2142,2.5706,6.0691
20120815,1.2561,2.5504,6.0691
20120816,1.2979,2.4289,6.0691
20120817,,2.5301,6.1413
20120820,1.2561,2.5301,6.2136
20120821,1.1932,2.4087,5.9246
20120822,1.1932,2.3075,5.7801
20120823,1.2351,2.2063,5.4911
20120824,,2.3075,5.7078
20120827,,2.2063,5.4549
20120828,,2.2468,5.5994
20120829,1.277,2.1658,5.7439
20120830,,2.1253,5.7078
20120831,,2.0241,5.6717
20120904,1.2142,2.1253,5.7078
20120905,1.2351,2.186,5.6356
20120906,1.2351,2.0848,5.5272
20120907,1.2351,2.0443,5.5272
20120910,1.2142,2.1253,5.3104
20120911,1.2351,2.0241,5.2743
20120912,,2.0443,5.2743
20120913,1.2561,2.0646,5.5272
20120914,,2.1455,5.5633
20120917,1.277,2.0443,5.5633
20120918,1.2561,2.0241,5.3104
20120919,1.2561,2.0241,5.3827
20120920,1.2561,1.9634,5.2743
20120921,,1.9634,5.3827
20120924,1.2561,1.9027,5.3104
20120925,,1.9431,5.3104
20120926,,1.9836,5.3466
20120927,,2.0443,5.3104
20120928,1.277,1.9836,5.3104
20121001,,1.9836,5.2021
20121002,1.277,2.0039,5.2382
20121003,1.277,1.9431,5.3104
20121004,,2.0241,5.2743
20121005,1.277,2.1051,5.3466
20121008,,2.0848,5.5272
20121009,1.2351,2.0848,5.4549
20121010,1.277,,5.4911
20121011,,2.0646,5.4549
20121012,,,5.4549
20121015,1.2142,2.0039,5.3827
20121016,1.2142,2.0241,5.6356
20121017,1.1723,2.0848,5.5272
20121018,1.1304,2.0848,5.5272
20121019,,1.9836,5.4188
20121022,,1.9027,5.3466
20121023,1.0886,1.9836,5.3827
20121024,1.0467,1.9836,5.3827
20121025,,1.9836,5.3466
20121026,1.0048,2.0646,5.3466
20121029,,2.0241,5.3466
20121030,,2.0646,5.3466
20121031,,2.0039,5.3104
20121101,1.0467,,5.3466
20121102,1.0886,2.0646,5.0937
20121105,1.0886,,5.0576
20121106,1.1095,1.9836,5.0576
20121107,1.1514,2.0241,5.1298
20121108,1.1932,2.0646,5.0576
20121109,1.2351,2.0646,5.1659
20121112,1.2561,1.9836,5.2382
20121113,1.2979,2.0443,5.2382
20121114,1.2351,1.9634,5.2743
20121115,1.2351,1.9836,5.2382
20121116,,2.0241,5.2382
20121119,1.1932,1.9431,5.2021
20121120,,2.0241,5.4188
20121121,1.2142,2.0241,5.3827
20121122,1.2142,2.0241,5.3466
20121123,,2.0848,5.3827
20121126,1.2142,,5.3104
20121127,1.2351,2.0848,5.3104
20121128,1.277,,5.2743
20121129,1.2979,2.0241,5.3104
20121130,,,5.2743
20121203,,,5.3104
20121204,1.2561,2.0241,5.3466
20121205,1.3189,2.0039,5.3827
20121206,1.3398,1.9634,5.3827
20121207,1.2979,2.0241,5.3827
20121210,,2.0241,5.4911
20121211,,2.0241,5.4188
20121212,,2.0039,5.5272
20121213,,2.0646,5.4549
20121214,,2.1253,5.4549
20121217,,,5.5633
20121218,1.2351,2.1253,5.4911
20121219,1.2561,2.1253,5.7439
20121220,1.2561,2.1051,5.7078
20121221,1.2561,,5.6717
20121224,1.2561,2.1051,5.6717
20121225,1.2561,2.0241,5.7801
20121226,1.1932,2.1253,6.0329
20121227,1.1932,2.1455,5.9607
20121228,,2.0646,5.9968
20130102,1.2351,2.0646,6.1413
20130103,1.2142,2.0848,6.0691
20130104,,2.0848,6.1413
20130107,1.1932,2.0646,6.1774
20130108,1.2351,2.1253,6.4664
20130109,,2.1253,6.4664
20130110,1.2561,2.1253,6.5748
20130111,,2.1658,6.5748
20130114,1.2561,2.0646,6.5748
20130115,1.1723,2.1455,6.6109
20130116,1.2351,2.2063,6.7193
20130117,,2.1253,6.5748
20130118,1.1932,2.1253,6.4664
20130121,1.1932,2.1658,6.7193
20130122,1.2142,2.1658,6.5748
20130123,1.1304,2.0443,6.6109
20130124,1.0676,2.1253,6.7193
20130125,1.1304,2.186,7.0806
20130128,1.1932,2.1658,7.5502
20130129,1.1723,2.1658,7.6947
20130130,1.1723,2.186,7.5502
20130131,1.1514,2.1658,7.3335
20130201,1.1723,2.2307,7.5863
20130204,1.1723,2.1657,7.9476
20130205,1.1723,2.2307,7.7308
20130206,1.1723,2.2307,7.9476
20130207,,2.2307,8.056
20130208,,,8.1282
20130218,1.1723,2.2307,8.4172
20130219,1.1723,2.2307,8.2727
20130220,1.2142,2.2307,8.3895
20130221,,2.274,7.8069
20130222,1.2561,2.2091,7.6127
20130225,1.2561,2.274,7.8069
20130226,,2.1657,7.3408
20130227,,2.2091,7.302
20130228,1.1932,2.2524,7.4185
20130301,1.2561,,7.3797
20130304,1.3398,2.274,6.9136
20130305,1.4026,,6.8747
20130306,1.3398,2.274,7.2243
20130307,1.2561,2.2524,7.1855
20130308,,2.1874,7.2631
20130311,1.3398,2.274,7.535
20130312,1.4235,2.1441,7.4185
20130313,1.3607,2.2307,7.3797
20130314,1.277,2.274,7.3797
20130315,1.3607,2.2091,7.3408
20130318,,2.1874,7.4185
20130319,,2.2307,7.4185
20130320,1.277,2.2091,7.7681
20130321,1.2561,2.2307,7.8457
20130322,1.3398,2.1657,7.6515
20130325,1.3398,2.2307,7.6515
20130326,1.3607,2.2091,7.6127
20130327,1.277,2.1874,7.535
20130328,1.2142,2.2091,7.535
20130329,1.2979,2.1657,7.4573
20130401,1.2979,2.1874,7.6904
20130402,1.3817,2.1657,7.7681
20130403,1.4654,2.1657,7.9623
20130404,1.3817,2.1441,8.0399
20130405,1.4654,2.1224,8.273
20130408,1.4026,2.1657,8.3118
20130409,1.3189,2.1657,8.1953
20130410,1.4026,2.1008,7.9623
20130411,1.4026,2.1441,8.0011
20130412,1.4026,2.1441,7.8069
20130415,,2.1224,7.4573
20130416,1.4863,2.0791,7.4573
20130417,1.5282,2.1874,7.4573
20130418,1.4235,2.2307,7.3797
20130422,1.4654,2.1008,7.302
20130423,,,7.4573
20130424,,,7.4962
20130425,1.3817,2.1657,7.6127
20130426,,2.0575,7.535
20130502,1.4654,2.1874,7.4962
20130503,,2.1874,7.535
20130506,1.3817,2.1874,7.8846
20130507,1.3817,2.2091,8.0399
20130508,1.4026,2.2091,7.8457
20130509,1.4863,2.2091,7.9623
20130510,1.5701,2.2091,8.0399
20130513,1.6329,2.2091,8.1565
20130514,1.5282,,8.0011
20130515,1.591,2.2091,8.1176
20130516,1.5073,2.1657,8.3895
20130517,1.4863,2.1008,8.5449
20130520,1.4863,2.1874,8.8944
20130521,1.5701,2.1874,9.3605
20130522,1.4654,2.1874,9.3605
20130523,1.4445,2.1874,9.4382
20130524,1.3817,2.1657,10.0985
20130527,1.3398,2.2307,10.3704
20130528,1.4235,2.274,10.6423
20130529,1.5073,2.2524,10.3704
20130530,,2.2091,11.0307
20130531,1.6119,2.2957,10.6423
20130603,1.5073,2.3173,10.2927
20130604,1.5491,2.2957,10.1373
20130605,1.5491,2.3173,10.3315
20130606,,2.3173,10.8753
20130607,,2.404,10.8365
20130610,1.6329,2.404,10.5257
20130611,1.6329,2.3823,10.2927
20130612,,2.3823,10.3315
20130613,1.5701,2.3607,10.2927
20130614,1.5282,2.4256,10.2538
20130617,1.5701,2.3173,9.6324
20130618,1.5491,2.3823,9.6712
20130619,1.5701,2.4256,9.5936
20130620,1.6747,2.4689,9.5547
20130621,1.7585,2.4473,9.8266
20130624,,2.4689,9.7101
20130625,1.6957,2.3823,9.244
20130626,1.6119,2.404,9.1663
20130627,1.6119,2.4256,9.4382
20130628,1.5701,2.4256,9.4382
20130701,,2.4906,9.4382
20130702,1.6747,2.6639,9.7878
20130703,1.591,2.8155,10.0985
20130704,,2.9021,10.2538
20130705,,2.7072,10.0985
20130708,,2.6639,9.8266
20130709,1.591,2.6422,9.982
20130710,1.591,2.7288,9.9043
20130711,1.591,2.6422,9.982
20130712,1.591,2.7072,10.448
20130715,,2.5989,10.4092
20130716,1.5701,2.6205,10.4869
20130717,1.6329,2.5772,10.4869
20130718,1.591,2.5123,10.4092
20130719,,2.5339,10.4869
20130722,,2.5339,10.2927
20130723,,2.3607,10.2538
20130724,1.6957,2.4906,10.0985
20130725,1.6957,2.5339,9.9043
20130726,1.591,2.3607,9.9043
20130729,,2.4906,9.5936
20130730,1.6119,2.3607,9.7878
20130731,1.6119,2.2957,9.7101
20130801,,2.3823,9.9043
20130802,1.5073,2.3823,9.982
20130805,1.6119,2.3823,9.9043
20130806,,2.3173,9.982
20130807,1.6119,2.3607,10.0985
20130808,1.6747,2.4256,9.982
20130809,1.5701,2.3823,9.982
20130812,1.6538,2.3823,9.9431
20130813,1.5491,2.4689,9.7878
20130814,1.6538,2.3823,9.9043
20130815,1.6747,2.4906,10.0596
20130816,,2.4906,10.2538
20130819,1.6747,2.4906,10.448
20130820,1.6747,2.4906,10.3315
20130821,,2.4689,10.2538
20130822,1.7166,2.4906,10.0208
20130823,1.6747,2.3607,9.9431
20130826,1.6119,2.4906,10.0208
20130827,1.5701,2.4689,9.8654
20130828,,2.4473,9.5547
20130829,1.5701,2.4906,9.4382
20130830,,,9.5159
20130903,,,9.477
20130904,1.4654,,9.2052
20130905,1.4654,2.5989,9.4382
20130906,,2.6422,9.4382
20130909,,2.5989,9.2052
20130910,,,9.3605
20130911,,,9.477
20130912,1.3817,2.5989,9.4382
20130913,1.2979,,9.4382
20130916,,,9.3217
20130917,,2.5989,9.5159
20130918,1.3607,,9.3605
20130919,1.4235,2.5123,9.477
20130920,1.5073,2.5556,9.477
20130923,1.4026,2.5556,9.6712
20130924,1.4863,2.7072,9.9043
20130925,,2.6855,9.8266
20130926,1.4235,2.5339,9.9431
20130927,1.4654,2.5123,9.982
20130930,1.4654,2.5123,10.0208
20131001,,2.5989,9.9043
20131002,1.5491,2.5989,9.9431
20131003,1.6538,2.5989,9.9431
20131004,1.591,2.6639,10.0208
20131007,1.6747,2.7072,10.1762
20131008,,2.6422,10.0985
